STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,AGG_METHOD,UNIT_TYPE,DECIMALS,DATABASE_ID,TIME_FORMAT,COMMENT_TS,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DECIMALS_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Montenegro,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.28996282527881,38.215613382899626,38.141263940520446,38.215613382899626,38.066914498141266,38.141263940520446,38.141263940520446,16.589591078066913,17.124163568773234,17.20446096654275,19.01115241635688,19.055762081784387,19.092936802973977,19.107806691449813,19.178438661710036,19.00074349442379,18.88475836431227,19.592565055762083
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DZA,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Algeria,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,19.091504530301375,18.851763836522878,18.688018003644395,18.54274605960348,18.544005642933318,18.544005642933318,18.579273976168682,18.55912064289133,18.55912064289133,18.564578837320614,19.075549808123473,19.060014947055514,18.60152661499576,18.614962170513994,18.370183143416156,18.482705920881372,18.4033521711018,18.40797064331119,18.398313837782464,18.40251244888191,16.446379537648944,16.419508426612474,16.49298412085282,16.630698564914724,16.395996204455564,16.243586621545592,16.28179398255057,16.297748704728477,16.27381662146162,16.238548288226255,16.21587578828923,16.317902038005826,16.316642454675993,16.643294398213072,16.647073148202573,16.641614953773292,16.664287453710315,16.72138856466281,16.68150175921805,16.80326148110205,16.840209258777197,16.73356453685121,16.75485149512541,17.27518536868004,17.3028962019364,17.290300368638054,17.320110507444138,17.34404259071099,17.373852729517075,17.37133356285741,17.377211618396636,17.381490003106972,17.395532257929077,17.395265646124262,17.40592281024679,17.36553218842855,17.355010809319733,17.356567989550502,17.346981618480605,17.335225507402154,17.330607035192756,17.351348174024032,17.359031632336023
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,BRA,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Brazil,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,18.77917814250539,19.22269787297174,19.666217603438085,20.109737333904434,20.55325706437078,20.996776794837128,21.440296525303477,21.883816255769826,22.32733598623617,22.771573579767747,23.191044897548977,23.610516215330204,24.029987533111434,24.449458850892665,24.869049812518096,25.457817169848795,26.04658452717949,26.63535188451019,27.22411924184089,27.81925260883402,28.04616816660166,28.273108610288894,28.500049053976124,28.726989497663357,28.953655598015825,28.783820323660525,28.613949993658878,28.444079663657224,28.274209333655577,28.104339003653923,27.934468673652272,27.764598343650622,27.594728013648968,27.424857683647318,27.25546592902249,27.267872995666497,27.280280062310514,27.29268712895453,27.305094195598546,27.317501262242555,27.32990832888657,27.342315395530587,27.354722462174596,27.367129528818612,27.37953659546263,27.392577774480927,27.47881705738358,27.565056340286237,27.651295623188894,27.73753490609155,27.823774188994204,27.910013471896853,27.99625275479951,28.082492037702167,28.168707391835984,28.25497060350748,28.34111417133477,28.33821879030502,28.33534733804411,28.332475885783197,28.32960443352229,28.326732981261383,28.326732981261383
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CIV,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Côte d’Ivoire,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,49.47788679245283,49.86076100628931,50.04694968553459,50.310097484276724,50.49259119496855,50.65833962264151,50.83285534591195,50.93551886792452,51.02044968553459,51.10588364779874,51.2895786163522,51.28930817610063,51.91260691823899,52.4069213836478,52.83450943396226,53.143512578616345,53.88370125786164,54.25586163522013,54.37183333333333,54.467918238993704,54.898415094339626,55.309399371069176,55.295597484276726,56.29245283018868,57.26576729559748,57.60220754716981,57.91638364779874,59.15861006289308,58.26861320754717,59.92860377358491,58.585663522012574,58.63146226415095,61.32704402515723,59.76745283018868,62.1001572327044,62.05820440251573,61.30820125786164,61.60218553459119,61.88793081761006,62.12457232704403,60.584169811320756,60.959943396226414,61.084908805031446,63.403606918239,64.16558805031447,65.03640251572327,66.06060062893081,65.79551257861635,65.69812578616352,65.73580817610063,66.20017924528302,68.96385849056603,70.88688050314465,72.59172012578617,76.93681194968553,75.42663647798742,77.70448081761006,81.34207389937107,81.5248,82.62582295597484,84.39286729559748,84.15681257861635,86.47581635220126
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NCL,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,New Caledonia,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,14.277899343544858,14.277899343544858,14.277899343544858,14.332603938730854,14.332603938730854,14.332603938730854,14.332603938730854,14.387308533916848,14.387308533916848,14.387308533916848,14.387308533916848,14.442013129102845,14.442013129102845,14.442013129102845,14.442013129102845,14.49671772428884,14.49671772428884,14.49671772428884,14.49671772428884,14.49671772428884,14.49671772428884,14.87964989059081,15.317286652078774,15.86433260393873,15.207877461706785,14.60612691466083,14.00437636761488,13.457330415754923,12.910284463894966,12.691466083150985,12.527352297592998,12.582056892778992,12.582056892778992,12.63676148796499,12.746170678336979,12.855579868708972,13.019693654266959,13.129102844638949,13.293216630196936,13.402625820568929,13.566739606126916,13.676148796498905,13.326039387308533,12.943107221006564,12.587527352297592,12.286652078774617,11.931072210065645,11.520787746170678,11.247264770240701,10.864332603938731,10.410284463894968,10.067505470459519,10.050875273522976,10.050875273522976,10.067286652078774,10.067286652078774,10.067286652078774,10.067286652078774,10.067286652078774,10.067286652078774,10.067286652078774,10.067286652078774,10.067286652078774
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,SWE,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Sweden,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,10.401637748542555,10.242065774585683,9.77316966649703,9.679881435568397,9.449115811692305,9.321458232526808,9.291998791180923,9.134881770669542,9.19380065336131,9.213440280925232,9.225715048152685,9.166796165460916,9.127516910333071,9.169251118906406,9.147156537896993,9.169251118906406,9.137336724115032,9.152066444787975,9.110332236214639,9.093147562096206,9.021953912176986,8.985129610494631,8.926210727802864,8.864836891665604,8.577607338543237,8.53341817652441,8.481864154169113,8.437674992150287,8.39103087668597,8.378756109458518,8.24373366995655,8.209364321719685,8.23882376306557,8.23882376306557,8.020332906416929,8.093981509781639,8.000693278853007,7.931954582379277,7.841121304896134,7.301277042232809,7.497182327182939,7.708308323495107,7.680812844905615,7.740959204320129,7.858796969703665,7.733348848639109,7.661664208030791,7.550945807639177,7.52983320800796,7.545790405403648,7.519767898881449,7.442191370003955,7.453435056784301,7.4534105072498456,7.434988685785375,7.416747080311971,7.393300602213583,7.36634329022193,7.378216460420349,7.380671773718326,7.373305833824396,7.3536633274405805,7.321924030741276
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EUU,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,European Union,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,52.653368310959465,52.60083678502729,52.456042537840105,52.27840375559429,52.09782221646472,52.00377855870167,51.949735426996035,51.740583182983585,51.735242276987336,51.310282271283334,50.74139281088355,50.56945362533675,50.38324412718915,50.257956829690904,50.111806861925515,49.96186411361765,49.90864556496104,49.89582086390803,49.76398253629062,49.63636585692436,49.54911908538125,49.485102931701554,49.17700989893907,49.11722550155647,49.01064439504539,48.9066506137511,48.854180771182605,48.61731147395403,48.49671166590885,48.327904328706005,47.71822515510195,47.11962072950143,47.20165879374629,47.098312550206096,46.67782375964117,46.57641910574997,46.411950424185655,46.26263940186905,46.22360240076158,45.71174073534928,45.16512188496927,44.57633173314353,44.123298923979995,43.84223514296223,43.82415832135643,43.398003080413815,42.86477965062118,43.07125078180832,42.80285638118014,42.403779591608554,42.16213821745869,41.92994274407485,41.816230347911755,41.394354095903985,41.349002939849484,41.103153763103506,41.09358471750876,40.96533049097249,41.2743552952453,40.77967139676131,40.714601653722085,40.71130157921692,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TSA,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,South Asia (IDA & IBRD),Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,56.63549847992889,57.08632031353124,57.09764300333751,57.2862551782683,57.47576124976273,57.600012872110504,57.71502756330054,57.89350891050993,57.72694618414925,57.856263220357725,57.787731150477654,57.95280404923225,58.23318960469809,58.40749943461042,58.53979612603107,58.54217985020082,58.53890222946742,58.851170095703544,58.819585750454465,58.732877783780125,58.77489092227182,58.87131256493785,58.78329354997016,59.11302219574964,59.07178376761311,59.03978227063433,59.17583332762232,59.1345948994858,59.26081309427361,59.218978735094645,59.26742792884464,58.95790134540372,58.946638248701696,59.02047372931204,58.94290227130901,58.827709551918836,58.96033942738052,58.952636026239325,59.02017514787246,58.981913826458715,58.84096825813848,58.84484941125893,58.74543218132747,58.79049666993943,58.76958764718832,58.663250331482686,58.548848107001625,58.630482905828444,58.72179559518579,58.57122076134531,58.599358331961795,58.579806991797994,58.5835547250359,58.58613089585902,58.59477589019486,58.56591798681046,58.45463308402899,58.41490059497808,58.443457969274945,58.285447608462476,58.26952886307481,58.25990251000147,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EGY,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,"Egypt, Arab Rep.",Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,2.57973780702195,2.5164498468029537,2.5013812848460497,2.5174544176000806,2.6842131699231504,2.7927068160128585,2.813802802752524,2.813802802752524,2.8479582098548395,2.855994776231855,2.8650359134059973,2.868049625797378,2.868049625797378,2.855994776231855,2.83791250188357,2.742478276156512,2.647044050429454,2.5516098247023957,2.4581847405695916,2.4561755989753378,2.4792807273092574,2.4564166959666482,2.4458687025968153,2.469496207745241,2.508413280425938,2.578733236224823,2.5586418202822845,2.5927972273846,2.5827515194133306,2.660103470792104,2.6550806168064693,3.0099753880154703,3.0289617760811693,3.0264302576724096,3.298005926967703,3.1909789542418,3.2597518710131097,3.2745190617308753,3.4989200863930883,3.3060424933447186,3.3532573208096843,3.4396504093625997,3.4245818474056957,3.4938972324074538,3.5391029182781657,3.5491486262494347,3.5541714802350697,3.5581897634235777,3.7058616706012355,3.687779396252951,3.6365462855994775,3.712893666181124,3.7480235069566525,3.7321713797779896,3.8071998593600886,3.750831684162941,3.8545068059671506,3.880656989301321,3.9399266663318095,3.989150635391029,4.049424883218645,4.076548294741071,4.076548294741071
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ETH,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Ethiopia,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.54,30.471999999999998,30.5,30.5,30.492,30.448999999999998,30.557000000000002,30.534,30.558999999999997,30.497999999999998,31.607000000000003,29.32932765300785,29.76342898519032,30.31951070570502,31.07924005645068,30.581224016304553,30.99889543452769,31.61786010804814,32.186781367053015,32.3308335299665,32.591401116508194,32.746114154920576,32.96711040837387,33.108247379289594,33.26392881219204,33.585235149811076,33.83925635509475,34.092747698550575,34.35547063302123,34.07795648519963,34.07795648519963
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ECS,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Europe & Central Asia,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,45.98010158992758,45.96480371827706,45.99289711426368,45.850497260544515,45.70973097412383,45.674159531860234,45.604465062302005,45.49658034506209,45.672648251904114,45.18145851644517,44.81895351120974,44.77293932545392,44.62298742878949,44.438535499244885,44.255355113478586,44.140057736637786,44.1186788230636,44.110963845627715,44.18538962085267,44.041840994827965,43.96255754468351,43.6540395670309,43.352855374612375,43.47573622026841,43.49346350526912,43.483932701932694,43.618591837036085,43.490796219139035,43.50584181947023,43.33468941816392,43.00198929249724,30.675946223941672,30.652295741121588,30.607607352698967,30.328449429505245,30.246549241193947,30.220094916910867,30.16352300464636,30.118491800340614,30.078387191822554,29.969651471303628,29.832879829745934,29.704610068574226,29.632655481097768,29.58684389109221,29.545070231345846,29.387962527143756,29.374412327306803,29.291906885182236,29.418916631945393,29.330439352007772,29.293272577724526,29.27021024072743,29.213934578914134,29.178148648271925,29.14162845689338,29.127473415360498,29.076562200823698,29.262966351584556,29.196057145536546,29.197071368869793,29.203547716643346,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,PRY,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Paraguay,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,26.204379562043794,26.43845960231563,26.69015857034986,26.977095393908883,27.241379310344826,27.510697206141455,27.717090359929525,27.913415554996224,28.119808708784294,28.326201862572365,28.532595016360435,28.738988170148506,28.942864334256228,29.441228290964006,29.94966020639315,30.4580921218223,30.941354140448023,31.449786055877173,31.933048074502896,32.44147998993204,32.965013843443245,33.25698464636295,33.56405738736471,33.871130128366474,34.1630606594513,34.504772212433934,34.79419330480745,35.08677573621949,35.396584445003775,35.875754341807195,36.31322023659703,37.10576793355147,37.48227762396174,38.23430430405235,38.96690989176945,39.33893405487037,39.712176440976585,40.70821016863831,41.35100956456078,41.8709622451548,42.49432041278631,43.12831563050592,43.69554543166373,44.236352126856275,44.784656682607604,45.34398842184748,45.84820286936824,46.683370249181976,46.8934983639567,47.44736571860055,47.98795570098163,48.539298514976096,49.086936068462116,49.63414850239114,50.149581928014086,50.667849484017125,51.18466473697458,51.70953435690914,52.235355398942865,52.75400302038761,53.27118323684873,54.1069405157129,54.106942155267355
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIC,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Low income,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,33.138609134082834,33.17423202076441,33.2144566895907,33.27347954753386,33.25319896614507,33.2106643118153,33.22526087375656,33.3006991798642,33.352091810101,33.28383810457505,33.305983044342625,33.39529035790224,33.43154985476193,33.378961450941944,33.40305631499581,33.46534223924824,33.477720660594784,33.51093684913242,33.53122308989408,33.621995845361596,33.622787391290906,33.66543882913413,33.75481903493789,33.793732435101965,33.83722712447726,33.93956178023709,33.94255874975216,33.980645315026734,33.99911822165468,34.19602010561222,34.357072144095376,34.47510341120552,34.971452639433885,35.17822144856587,35.315546758544116,35.47304031925191,35.70040390449119,35.853965216106076,36.06538758320611,36.31863594251591,36.57261228881916,36.69031982869409,36.93895117499944,36.87309467484546,37.405530816916794,37.519585306896914,37.62529458875156,37.746023851644026,37.95594051441981,38.20738467005225,38.41807694905126,41.8374359625532,42.03447528181423,42.15730395844778,42.239140211044514,42.390675109787814,42.52412138921141,42.638071464130725,42.70862666264392,42.777654872889755,42.848857425997075,42.99299942942621,
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CRI,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Costa Rica,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,27.320799059929495,27.614571092831962,27.810419114766944,29.0834312573443,30.454367410889148,32.02115158636898,32.04073638856247,33.607520564042304,35.05679592636115,36.349392871132004,36.95652173913043,36.95652173913043,40.109674892283586,40.109674892283586,41.55895025460243,43.18448883666275,44.790442616529575,46.22013317665491,47.845671758715234,49.275362318840585,50.9009009009009,52.46768507638073,52.526439482961216,53.81903642773208,52.506854680767724,51.155503329416376,49.725812769291025,48.2373678025852,46.57265961613788,43.05914610262436,43.157422640031335,42.30317273795535,41.38268703486095,41.030160595377986,40.109674892283586,39.0716803760282,38.249118683901294,37.50489620054837,36.97610654132394,36.03603603603604,35.89894242068155,35.76184880532707,35.82060321190756,35.68350959655307,35.350567959263614,35.54641598119859,35.25264394829612,35.11555033294164,35.566000783392084,35.62475518997258,35.62475518997258,35.487661574618095,35.27222875048962,34.95887191539365,34.45336662749706,34.13107716412064,33.80878770074422,33.71964943204074,33.630513121817465,33.541374853113986,33.34268703486095,33.14399921660792,33.14399921660792
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,CHE,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Switzerland,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,43.92582473183566,43.85245901639344,43.49321999595224,43.27059299736896,43.04796599878567,42.89870471564461,42.72414490993726,42.655838899008295,42.68872697834446,42.347196923699656,42.132159481886255,42.06638332321393,41.83616676786075,41.67931592794981,41.58571139445456,41.555353167375024,41.524994940295485,41.61353976927747,41.96263171755415,41.82672796557237,41.7162158846064,41.59355061169464,41.47124963096443,41.34850067507758,41.21171184503883,41.104094593962145,40.98243240474153,40.86112993689967,40.74018718825253,40.60359070632977,40.499375780274654,40.37950458683569,40.25998804437495,40.14082362098873,40.02201384428456,39.928465201295246,39.85151049136068,39.7749239557872,39.69376442132535,39.61727304011243,39.5407713506987,39.465603458442835,39.389477968792285,39.31192412380834,39.234877637662535,39.159052182210125,39.08307777650119,38.999110248911144,38.91545146326511,38.832838878628614,38.750211135043266,38.66765583381344,38.585375856321875,38.502806407833155,38.42056854642456,38.338660726511485,38.25988246409799,38.18240515033929,38.10503413977808,38.02710630294437,37.94969226489846,37.87129365676166,37.793894804886804
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,TUR,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Türkiye,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,47.44747476059925,47.61768642074763,48.55579954003872,48.45445213933968,48.45964944193963,48.70392266413731,48.464846744539585,48.85594376518586,50.209841092473006,49.60565466522875,49.78236295362707,50.44761768642074,50.39694398607123,49.8005535127269,49.325000324831414,49.24834011148214,49.412055143380584,49.43284435378039,50.53337317931993,50.1266842508738,50.17086132297338,48.32322024869093,47.708639216246766,48.87153567298572,49.54328703402934,50.001948988474986,51.22851240206333,51.01542299546536,51.83919545755753,51.55334381456025,52.06008081805543,51.84829073710744,51.85998466795733,52.16662552135441,51.31426789496252,51.146654886114106,50.98813715681562,51.86778062185725,52.36542234580253,52.59540298585035,53.230773228694304,53.52701947689149,52.80979171809831,53.54521003599132,53.562101269441165,52.61359354495016,51.32985980276237,50.83221807881709,50.5580603666697,50.68929225731845,49.695308135077894,49.903200239075915,49.92398944947572,50.0942011096241,50.090303132674144,49.8005535127269,49.327598976131384,49.11710822083339,49.00536621493445,49.06513519483388,49.490014682379844,50.02533685017476,50.13837818172369
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,DNK,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Denmark,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,79.0,78.525,77.2,76.7,75.825,75.675,75.575,75.425,74.775,74.375,73.775,73.9,74.65,73.3,73.425,73.32499999999999,73.175,73.02499999999999,73.0,72.625,72.425,72.175,71.15,71.375,70.85000000000001,70.475,69.95,69.675,69.35,69.69999999999999,69.25,68.89999999999999,68.475,67.27499999999999,68.15,67.9,67.2,66.8,66.10000000000001,66.175,66.9,66.625,66.45,66.14999999999999,67.675,67.75,66.57499999999999,66.7,65.85,65.64999999999999,67.25,65.60000000000001,65.7,66.315775,65.847475,65.62750000000001,65.7825,65.8125,65.649125,65.499675,65.45,65.60000000000001,65.525
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,EAR,WB_WDI_AG_LND_AGRI_ZS,_T,_T,_T,PT_LAR,_Z,_Z,_Z,_Z,RATIO,2,WB_WDI,P1Y,Agricultural land (% of land area),0,WB_WDI,PU,A,Annual,Early-demographic dividend,Agricultural land (% of land area),Total,All age ranges or no breakdown by age,Total,Percentage of land area,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Ratio,Two,World Development Indicators (WDI),Annual,Units,Normal value,Public,35.04712436291467,35.02740924792838,34.9860040964551,34.94995310461342,34.92927508989075,34.92862631530268,34.92087872631966,34.93603161207034,34.8774270818696,34.903651386218016,34.93219767699982,35.085615521384014,35.17409036237349,35.21657229792529,35.250963937336515,35.28669138346849,35.36306183809518,35.45646972521981,35.582057881578066,35.600284162977616,35.519035162911145,35.625984228649486,35.680444940447586,36.03195398748119,36.33415907615488,36.602983354256736,37.01621301383359,37.254233667305414,37.54864308901865,37.77043944857311,37.79940151183102,38.703626341620534,38.77549532964108,39.0562967974913,39.34377406997932,39.59294520952216,39.85137037212363,40.18014133375463,40.453308354026234,40.3827663440071,40.46568974974048,40.50329310631382,40.50433597205497,40.45009129695439,39.98301886428267,40.0200568266676,40.071121966497095,39.82495914118949,39.77094772187823,39.7780201284523,39.76659878149846,39.745451000287666,39.68684658505844,39.578428800023175,39.609522739982026,39.55596917326633,39.57972995158803,39.55791098249074,39.7348309082041,39.85109353306813,39.86973189113138,39.892602057567984,
